aubrey_identifier	display_title	dc_subject.KWD_facet																		
ark:/67531/metapth161235	Cutting Horse Competition: Image 1997_D-123_36	NCHA	derbies	rodeos																
ark:/67531/metapth161236	Cutting Horse Competition: Image 1997_D-124_01	NCHA	derbies	rodeos																
ark:/67531/metapth161237	Cutting Horse Competition: Image 1997_D-124_02	NCHA	derbies	rodeos																
ark:/67531/metapth161238	Cutting Horse Competition: Image 1997_D-124_03	NCHA	derbies	rodeos																
ark:/67531/metapth161239	Cutting Horse Competition: Image 1997_D-124_04	NCHA	derbies	rodeos																
ark:/67531/metapth160387	Cutting Horse Competition: Image 1997_D-101_12	NCHA	derbies	rodeos																
ark:/67531/metapth160388	Cutting Horse Competition: Image 1997_D-101_13	NCHA	derbies	rodeos																
ark:/67531/metapth160389	Cutting Horse Competition: Image 1997_D-101_14	NCHA	derbies	rodeos																
ark:/67531/metapth160390	Cutting Horse Competition: Image 1997_D-101_15	NCHA	derbies	rodeos																
ark:/67531/metapth160391	Cutting Horse Competition: Image 1997_D-101_16	NCHA	derbies	rodeos																
ark:/67531/metapth160392	Cutting Horse Competition: Image 1997_D-101_17	NCHA	derbies	rodeos																
ark:/67531/metapth160393	Cutting Horse Competition: Image 1997_D-101_18	NCHA	derbies	rodeos																
ark:/67531/metapth160394	Cutting Horse Competition: Image 1997_D-101_19	NCHA	derbies	rodeos																
ark:/67531/metapth160395	Cutting Horse Competition: Image 1997_D-101_20	NCHA	derbies	rodeos																
ark:/67531/metapth160396	Cutting Horse Competition: Image 1997_D-101_21	NCHA	derbies	rodeos																
ark:/67531/metapth160397	Cutting Horse Competition: Image 1997_D-101_22	NCHA	derbies	rodeos																
ark:/67531/metapth160398	Cutting Horse Competition: Image 1997_D-101_23	NCHA	derbies	rodeos																
ark:/67531/metapth160399	Cutting Horse Competition: Image 1997_D-101_24	NCHA	derbies	rodeos																
ark:/67531/metapth160400	Cutting Horse Competition: Image 1997_D-101_25	NCHA	derbies	rodeos																
ark:/67531/metapth160401	Cutting Horse Competition: Image 1997_D-101_26	NCHA	derbies	rodeos																
ark:/67531/metapth160402	Cutting Horse Competition: Image 1997_D-101_27	NCHA	derbies	rodeos																
ark:/67531/metapth160403	Cutting Horse Competition: Image 1997_D-101_28	NCHA	derbies	rodeos																
ark:/67531/metapth160404	Cutting Horse Competition: Image 1997_D-101_29	NCHA	derbies	rodeos																
ark:/67531/metapth160405	Cutting Horse Competition: Image 1997_D-101_30	NCHA	derbies	rodeos																
ark:/67531/metapth160406	Cutting Horse Competition: Image 1997_D-101_31	NCHA	derbies	rodeos																
ark:/67531/metapth160407	Cutting Horse Competition: Image 1997_D-101_32	NCHA	derbies	rodeos																
ark:/67531/metapth160408	Cutting Horse Competition: Image 1997_D-101_33	NCHA	derbies	rodeos																
ark:/67531/metapth160409	Cutting Horse Competition: Image 1997_D-101_34	NCHA	derbies	rodeos																
ark:/67531/metapth160410	Cutting Horse Competition: Image 1997_D-101_35	NCHA	derbies	rodeos																
ark:/67531/metapth160411	Cutting Horse Competition: Image 1997_D-101_36	NCHA	derbies	rodeos																
ark:/67531/metapth160412	Cutting Horse Competition: Image 1997_D-102_01	NCHA	derbies	rodeos																
ark:/67531/metapth160413	Cutting Horse Competition: Image 1997_D-102_02	NCHA	derbies	rodeos																
ark:/67531/metapth160414	Cutting Horse Competition: Image1997_D-102_03	NCHA	derbies	rodeos																
ark:/67531/metapth160415	Cutting Horse Competition: Image 1997_D-102_04	NCHA	derbies	rodeos																
ark:/67531/metapth160416	Cutting Horse Competition: Image 1997_D-102_05	NCHA	derbies	rodeos																
ark:/67531/metapth160417	Cutting Horse Competition: Image 1997_D-102_06	NCHA	derbies	rodeos																
ark:/67531/metapth160418	Cutting Horse Competition: Image 1997_D-102_07	NCHA	derbies	rodeos																
ark:/67531/metapth160419	Cutting Horse Competition: Image 1997_D-102_08	NCHA	derbies	rodeos																
ark:/67531/metapth160420	Cutting Horse Competition: Image 1997_D-102_09	NCHA	derbies	rodeos																
ark:/67531/metapth160421	[Kenny Patterson Rides Acres Of Red]	NCHA	derbies	horse shows																
ark:/67531/metapth160422	Cutting Horse Competition: Image 1997_D-102_11	NCHA	derbies	rodeos																
ark:/67531/metapth160423	Cutting Horse Competition: Image 1997_D-102_12	NCHA	derbies	rodeos																
ark:/67531/metapth160424	[Faron Hightower Rides Tachitas Jewels]	NCHA	derbies	horse shows																
ark:/67531/metapth160425	Cutting Horse Competition: Image 1997_D-102_14	NCHA	derbies	rodeos																
ark:/67531/metapth160426	Cutting Horse Competition: Image 1997_D-102_15	NCHA	derbies	rodeos																
ark:/67531/metapth160427	Cutting Horse Competition: Image 1997_D-102_16	NCHA	derbies	rodeos																
ark:/67531/metapth160428	Cutting Horse Competition: Image 1997_D-102_17	NCHA	derbies	rodeos																
ark:/67531/metapth160429	Cutting Horse Competition: Image 1997_D-102_18	NCHA	derbies	rodeos																
ark:/67531/metapth160430	Cutting Horse Competition: Image 1997_D-102_19	NCHA	derbies	rodeos																
ark:/67531/metapth160431	Cutting Horse Competition: Image 1997_D-102_20	NCHA	derbies	rodeos																
ark:/67531/metapth160432	Cutting Horse Competition: Image 1997_D-102_21	NCHA	derbies	rodeos																
ark:/67531/metapth160433	Cutting Horse Competition: Image 1997_D-102_22	NCHA	derbies	rodeos																
ark:/67531/metapth160434	[John Wold Rides Play My Dream]	NCHA	derbies	horse shows																
ark:/67531/metapth160435	[Kobie Wood Rides Duals Blue Boone]	NCHA	derbies	horse shows																
ark:/67531/metapth160436	Cutting Horse Competition: Image 1997_D-102_25	NCHA	derbies	rodeos																
ark:/67531/metapth160437	Cutting Horse Competition: Image 1997_D-102_26	NCHA	derbies	rodeos																
ark:/67531/metapth160438	Cutting Horse Competition: Image 1997_D-102_27	NCHA	derbies	rodeos																
ark:/67531/metapth160439	Cutting Horse Competition: Image 1997_D-102_28	NCHA	derbies	rodeos																
ark:/67531/metapth160440	Cutting Horse Competition: Image 1997_D-102_29	NCHA	derbies	rodeos																
ark:/67531/metapth160441	Cutting Horse Competition: Image 1997_D-102_30	NCHA	derbies	rodeos																
ark:/67531/metapth160442	Cutting Horse Competition: Image 1997_D-102_31	NCHA	derbies	rodeos																
ark:/67531/metapth160443	Cutting Horse Competition: Image 1997_D-102_32	NCHA	derbies	rodeos																
ark:/67531/metapth160444	Cutting Horse Competition: Image 1997_D-103_01	NCHA	derbies	rodeos																
ark:/67531/metapth160445	Cutting Horse Competition: Image 1997_D-103_02	NCHA	derbies	rodeos																
ark:/67531/metapth160446	Cutting Horse Competition: Image 1997_D-103_03	NCHA	derbies	rodeos																
ark:/67531/metapth160447	Cutting Horse Competition: Image 1997_D-103_04	NCHA	derbies	rodeos																
ark:/67531/metapth160448	Cutting Horse Competition: Image 1997_D-103_05	NCHA	derbies	rodeos																
ark:/67531/metapth160449	Cutting Horse Competition: Image 1997_D-103_06	NCHA	derbies	rodeos																
ark:/67531/metapth160450	Cutting Horse Competition: Image 1997_D-103_07	NCHA	derbies	rodeos																
ark:/67531/metapth160451	Cutting Horse Competition: Image 1997_D-103_08	NCHA	derbies	rodeos																
ark:/67531/metapth160452	[Paul Hansma Rides Juke Box Dually]	NCHA	derbies	horse shows																
ark:/67531/metapth160453	Cutting Horse Competition: Image 1997_D-103_10	NCHA	derbies	rodeos																
ark:/67531/metapth160454	Cutting Horse Competition: Image 1997_D-103_11	NCHA	derbies	rodeos																
ark:/67531/metapth160455	Cutting Horse Competition: Image 1997_D-103_12	NCHA	derbies	rodeos																
ark:/67531/metapth160456	Cutting Horse Competition: Image 1997_D-103_13	NCHA	derbies	rodeos																
ark:/67531/metapth160457	Cutting Horse Competition: Image 1997_D-103_14	NCHA	derbies	rodeos																
ark:/67531/metapth160458	Cutting Horse Competition: Image 1997_D-103_15	NCHA	derbies	rodeos																
ark:/67531/metapth160459	Cutting Horse Competition: Image 1997_D-103_16	NCHA	derbies	rodeos																
ark:/67531/metapth160460	Cutting Horse Competition: Image 1997_D-103_17	NCHA	derbies	rodeos																
ark:/67531/metapth160461	Cutting Horse Competition: Image 1997_D-103_18	NCHA	derbies	rodeos																
ark:/67531/metapth160462	Cutting Horse Competition: Image 1997_D-103_19	NCHA	derbies	rodeos																
ark:/67531/metapth160463	Cutting Horse Competition: Image 1997_D-103_20	NCHA	derbies	rodeos																
ark:/67531/metapth160464	Cutting Horse Competition: Image 1997_D-103_21	NCHA	derbies	rodeos																
ark:/67531/metapth160465	Cutting Horse Competition: Image 1997_D-103_22	NCHA	derbies	rodeos																
ark:/67531/metapth160466	Cutting Horse Competition: Image 1997_D-103_23	NCHA	derbies	rodeos																
ark:/67531/metapth160467	Cutting Horse Competition: Image 1997_D-103_24	NCHA	derbies	rodeos																
ark:/67531/metapth160468	Cutting Horse Competition: Image 1997_D-103_25	NCHA	derbies	rodeos																
ark:/67531/metapth160469	Cutting Horse Competition: Image 1997_D-103_26	NCHA	derbies	rodeos																
ark:/67531/metapth160470	Cutting Horse Competition: Image 1997_D-103_27	NCHA	derbies	rodeos																
ark:/67531/metapth160471	Cutting Horse Competition: Image 1997_D-103_28	NCHA	derbies	rodeos																
ark:/67531/metapth160472	Cutting Horse Competition: Image 1997_D-103_29	NCHA	derbies	rodeos																
ark:/67531/metapth160473	Cutting Horse Competition: Image 1997_D-103_30	NCHA	derbies	rodeos																
ark:/67531/metapth160474	Cutting Horse Competition: Image 1997_D-103_31	NCHA	derbies	rodeos																
ark:/67531/metapth160475	Cutting Horse Competition: Image 1997_D-103_32	NCHA	derbies	rodeos																
ark:/67531/metapth160476	Cutting Horse Competition: Image 1997_D-103_33	NCHA	derbies	rodeos																
ark:/67531/metapth160477	Cutting Horse Competition: Image 1997_D-103_34	NCHA	derbies	rodeos																
ark:/67531/metapth160478	Cutting Horse Competition: Image 1997_D-103_35	NCHA	derbies	rodeos																
ark:/67531/metapth160479	[Andrew Sligh Rides Tina Bar Peppy]	NCHA	derbies	horse shows																
ark:/67531/metapth160480	Cutting Horse Competition: Image 1997_D-104_02	NCHA	derbies	rodeos																
ark:/67531/metapth160481	Cutting Horse Competition: Image 1997_D-104_03	NCHA	derbies	rodeos																
ark:/67531/metapth160482	[Jon E. Cates Miss Dry Dually]	NCHA	derbies	horse shows																
ark:/67531/metapth160483	Cutting Horse Competition: Image 1997_D-104_05	NCHA	derbies	rodeos																
ark:/67531/metapth160484	Cutting Horse Competition: Image 1997_D-104_06	NCHA	derbies	rodeos																
ark:/67531/metapth160485	Cutting Horse Competition: Image 1997_D-104_07	NCHA	derbies	rodeos																
ark:/67531/metapth160486	[Sallee Craine Rides Ms Peppy San Sunday]	NCHA	derbies	horse shows																
ark:/67531/metapth160487	Cutting Horse Competition: Image 1997_D-104_09	NCHA	derbies	rodeos																
ark:/67531/metapth160488	Cutting Horse Competition: Image 1997_D-104_10	NCHA	derbies	rodeos																
ark:/67531/metapth160489	Cutting Horse Competition: Image 1997_D-104_11	NCHA	derbies	rodeos																
ark:/67531/metapth160490	Cutting Horse Competition: Image 1997_D-104_12	NCHA	derbies	rodeos																
ark:/67531/metapth160491	Cutting Horse Competition: Image 1997_D-104_13	NCHA	derbies	rodeos																
ark:/67531/metapth160492	Cutting Horse Competition: Image 1997_D-104_14	NCHA	derbies	rodeos																
ark:/67531/metapth160493	Cutting Horse Competition: Image 1997_D-104_15	NCHA	derbies	rodeos																
ark:/67531/metapth160494	Cutting Horse Competition: Image 1997_D-104_16	NCHA	derbies	rodeos																
ark:/67531/metapth160495	[Don Perkins Rides Mr Sun O Lena]	NCHA	derbies	horse shows																
ark:/67531/metapth160496	Cutting Horse Competition: Image 1997_D-104_18	NCHA	derbies	rodeos																
ark:/67531/metapth160497	Cutting Horse Competition: Image 1997_D-104_19	NCHA	derbies	rodeos																
ark:/67531/metapth160498	Cutting Horse Competition: Image 1997_D-104_20	NCHA	derbies	rodeos																
ark:/67531/metapth160499	[Mitch Burns Rides Smart Monkey Trouble]	NCHA	derbies	horse shows																
ark:/67531/metapth160500	Cutting Horse Competition: Image 1997_D-104_22	NCHA	derbies	rodeos																
ark:/67531/metapth160501	Cutting Horse Competition: Image 1997_D-104_23	NCHA	derbies	rodeos																
ark:/67531/metapth160502	Cutting Horse Competition: Image 1997_D-104_24	NCHA	derbies	rodeos																
ark:/67531/metapth160503	Cutting Horse Competition: Image 1997_D-104_25	NCHA	derbies	rodeos																
ark:/67531/metapth160504	Cutting Horse Competition: Image 1997_D-104_26	NCHA	derbies	rodeos																
ark:/67531/metapth160505	[Stephen Vincel Rides Oh Cay Shorty]	NCHA	derbies	horse shows																
ark:/67531/metapth160506	Cutting Horse Competition: Image 1997_D-104_28	NCHA	derbies	rodeos																
ark:/67531/metapth160507	Cutting Horse Competition: Image 1997_D-104_29	NCHA	derbies	rodeos																
ark:/67531/metapth160508	Cutting Horse Competition: Image 1997_D-104_30	NCHA	derbies	rodeos																
ark:/67531/metapth160509	Cutting Horse Competition: Image 1997_D-104_31	NCHA	derbies	rodeos																
ark:/67531/metapth160510	Cutting Horse Competition: Image 1997_D-104_32	NCHA	derbies	rodeos																
ark:/67531/metapth160511	Cutting Horse Competition: Image 1997_D-104_33	NCHA	derbies	rodeos																
ark:/67531/metapth160512	Cutting Horse Competition: Image 1997_D-104_34	NCHA	derbies	rodeos																
ark:/67531/metapth160513	Cutting Horse Competition: Image 1997_D-104_35	NCHA	derbies	rodeos																
ark:/67531/metapth160514	Cutting Horse Competition: Image 1997_D-104_36	NCHA	derbies	rodeos																
ark:/67531/metapth160515	Cutting Horse Competition: Image 1997_D-105_01	NCHA	derbies	rodeos																
ark:/67531/metapth160516	Cutting Horse Competition: Image 1997_D-105_02	NCHA	derbies	rodeos																
ark:/67531/metapth160517	Cutting Horse Competition: Image 1997_D-105_03	NCHA	derbies	rodeos																
ark:/67531/metapth160518	Cutting Horse Competition: Image 1997_D-105_04	NCHA	derbies	rodeos																
ark:/67531/metapth160519	Cutting Horse Competition: Image 1997_D-105_05	NCHA	derbies	rodeos																
ark:/67531/metapth160520	Cutting Horse Competition: Image 1997_D-105_06	NCHA	derbies	rodeos																
ark:/67531/metapth160521	Cutting Horse Competition: Image 1997_D-105_07	NCHA	derbies	rodeos																
ark:/67531/metapth160522	Cutting Horse Competition: Image 1997_D-105_08	NCHA	derbies	rodeos																
ark:/67531/metapth160523	[Billy Emerson Rides Smart N Su]	NCHA	derbies	horse shows																
ark:/67531/metapth160524	Cutting Horse Competition: Image 1997_D-105_10	NCHA	derbies	rodeos																
ark:/67531/metapth160525	Cutting Horse Competition: Image 1997_D-105_11	NCHA	derbies	rodeos																
ark:/67531/metapth160526	[Bill G. Carpenter Rides Poco Whiskey Doc]	NCHA	derbies	horse shows																
ark:/67531/metapth160527	Cutting Horse Competition: Image 1997_D-105_13	NCHA	derbies	rodeos																
ark:/67531/metapth160528	Cutting Horse Competition: Image 1997_D-105_14	NCHA	derbies	rodeos																
ark:/67531/metapth160529	Cutting Horse Competition: Image 1997_D-105_15	NCHA	derbies	rodeos																
ark:/67531/metapth160530	Cutting Horse Competition: Image 1997_D-105_16	NCHA	derbies	rodeos																
ark:/67531/metapth160531	Cutting Horse Competition: Image 1997_D-105_17	NCHA	derbies	rodeos																
ark:/67531/metapth160532	Cutting Horse Competition: Image 1997_D-105_18	NCHA	derbies	rodeos																
ark:/67531/metapth160533	[Kate Gaughan Rides Chexy Pep N Remedy]	NCHA	derbies	horse shows																
ark:/67531/metapth160534	[Anne Broussard Rides Cowstruck]	NCHA	derbies	horse shows																
ark:/67531/metapth160535	Cutting Horse Competition: Image 1997_D-105_21	NCHA	derbies	rodeos																
ark:/67531/metapth160536	Cutting Horse Competition: Image 1997_D-105_22	NCHA	derbies	rodeos																
ark:/67531/metapth160537	Cutting Horse Competition: Image 1997_D-105_23	NCHA	derbies	rodeos																
ark:/67531/metapth160538	Cutting Horse Competition: Image 1997_D-105_24	NCHA	derbies	rodeos																
ark:/67531/metapth160539	Cutting Horse Competition: Image 1997_D-105_25	NCHA	derbies	rodeos																
ark:/67531/metapth160540	Cutting Horse Competition: Image 1997_D-105_26	NCHA	derbies	rodeos																
ark:/67531/metapth160541	Cutting Horse Competition: Image 1997_D-105_27	NCHA	derbies	rodeos																
ark:/67531/metapth160542	[Skip Jacques Rides Maderas First Jewel]	NCHA	derbies	horse shows																
ark:/67531/metapth160543	Cutting Horse Competition: Image 1997_D-105_29	NCHA	derbies	rodeos																
ark:/67531/metapth160544	Cutting Horse Competition: Image 1997_D-105_30	NCHA	derbies	rodeos																
ark:/67531/metapth160545	Cutting Horse Competition: Image 1997_D-105_31	NCHA	derbies	rodeos																
ark:/67531/metapth160546	Cutting Horse Competition: Image 1997_D-105_32	NCHA	derbies	rodeos																
ark:/67531/metapth160547	Cutting Horse Competition: Image 1997_D-105_33	NCHA	derbies	rodeos																
ark:/67531/metapth160548	Cutting Horse Competition: Image 1997_D-105_34	NCHA	derbies	rodeos																
ark:/67531/metapth160549	Cutting Horse Competition: Image 1997_D-105_35	NCHA	derbies	rodeos																
ark:/67531/metapth160550	[Lea Anne Morrison Rides A Rare Edition]	NCHA	derbies	horse shows																
ark:/67531/metapth160551	Cutting Horse Competition: Image 1997_D-106_01	NCHA	derbies	rodeos																
ark:/67531/metapth160552	Cutting Horse Competition: Image 1997_D-106_02	NCHA	derbies	rodeos																
ark:/67531/metapth160553	Cutting Horse Competition: Image 1997_D-106_03	NCHA	derbies	rodeos																
ark:/67531/metapth160554	Cutting Horse Competition: Image 1997_D-106_04	NCHA	derbies	rodeos																
ark:/67531/metapth160555	Cutting Horse Competition: Image 1997_D-106_05	NCHA	derbies	rodeos																
ark:/67531/metapth160556	Cutting Horse Competition: Image 1997_D-106_06	NCHA	derbies	rodeos																
ark:/67531/metapth160557	Cutting Horse Competition: Image 1997_D-106_07	NCHA	derbies	rodeos																
ark:/67531/metapth160558	Cutting Horse Competition: Image 1997_D-106_08	NCHA	derbies	rodeos																
ark:/67531/metapth160559	Cutting Horse Competition: Image 1997_D-106_09	NCHA	derbies	rodeos																
ark:/67531/metapth160560	Cutting Horse Competition: Image 1997_D-106_10	NCHA	derbies	rodeos																
ark:/67531/metapth160561	Cutting Horse Competition: Image 1997_D-106_11	NCHA	derbies	rodeos																
ark:/67531/metapth160562	Cutting Horse Competition: Image 1997_D-106_12	NCHA	derbies	rodeos																
ark:/67531/metapth160563	Cutting Horse Competition: Image 1997_D-106_13	NCHA	derbies	rodeos																
ark:/67531/metapth160564	Cutting Horse Competition: Image 1997_D-106_14	NCHA	derbies	rodeos																
ark:/67531/metapth160565	Cutting Horse Competition: Image 1997_D-106_15	NCHA	derbies	rodeos																
ark:/67531/metapth160566	Cutting Horse Competition: Image 1997_D-106_16	NCHA	derbies	rodeos																
ark:/67531/metapth160567	Cutting Horse Competition: Image 1997_D-106_17	NCHA	derbies	rodeos																
ark:/67531/metapth160568	Cutting Horse Competition: Image 1997_D-106_18	NCHA	derbies	rodeos																
ark:/67531/metapth160569	[Barry Watson Rides Little Cee Lena]	NCHA	derbies	horse shows																
ark:/67531/metapth160570	Cutting Horse Competition: Image 1997_D-106_20	NCHA	derbies	rodeos																
ark:/67531/metapth160571	Cutting Horse Competition: Image 1997_D-106_21	NCHA	derbies	rodeos																
ark:/67531/metapth160572	Cutting Horse Competition: Image 1997_D-106_22	NCHA	derbies	rodeos																
ark:/67531/metapth160573	Cutting Horse Competition: Image 1997_D-106_23	NCHA	derbies	rodeos																
ark:/67531/metapth160574	Cutting Horse Competition: Image 1997_D-106_24	NCHA	derbies	rodeos																
ark:/67531/metapth160575	Cutting Horse Competition: Image 1997_D-106_25	NCHA	derbies	rodeos																
ark:/67531/metapth160576	Cutting Horse Competition: Image 1997_D-106_26	NCHA	derbies	rodeos																
ark:/67531/metapth160577	Cutting Horse Competition: Image 1997_D-106_27	NCHA	derbies	rodeos																
ark:/67531/metapth160578	Cutting Horse Competition: Image 1997_D-106_28	NCHA	derbies	rodeos																
ark:/67531/metapth160579	Cutting Horse Competition: Image 1997_D-106_29	NCHA	derbies	rodeos																
ark:/67531/metapth160580	[Dub Leeth Rides Smart Kit Dually]	NCHA	derbies	horse shows																
ark:/67531/metapth160581	Cutting Horse Competition: Image 1997_D-106_31	NCHA	derbies	rodeos																
ark:/67531/metapth160582	Cutting Horse Competition: Image 1997_D-106_32	NCHA	derbies	rodeos																
ark:/67531/metapth160583	Cutting Horse Competition: Image 1997_D-106_33	NCHA	derbies	rodeos																
ark:/67531/metapth160584	Cutting Horse Competition: Image 1997_D-106_34	NCHA	derbies	rodeos																
ark:/67531/metapth160585	Cutting Horse Competition: Image 1997_D-106_35	NCHA	derbies	rodeos																
ark:/67531/metapth160586	Cutting Horse Competition: Image 1997_D-106_36	NCHA	derbies	rodeos																
ark:/67531/metapth160587	[Winston Hansma Rides Dually Lena]	NCHA	derbies	horse shows																
ark:/67531/metapth160588	[Tim Delagardelle Rides Ashley Freckles]	NCHA	derbies	horse shows																
ark:/67531/metapth160589	Cutting Horse Competition: Image 1997_D-107_03	NCHA	derbies	rodeos																
ark:/67531/metapth160590	Cutting Horse Competition: Image 1997_D-107_04	NCHA	derbies	rodeos																
ark:/67531/metapth160591	Cutting Horse Competition: Image 1997_D-107_05	NCHA	derbies	rodeos																
ark:/67531/metapth160592	Cutting Horse Competition: Image 1997_D-107_06	NCHA	derbies	rodeos																
ark:/67531/metapth160593	Cutting Horse Competition: Image 1997_D-107_07	NCHA	derbies	rodeos																
ark:/67531/metapth160594	Cutting Horse Competition: Image 1997_D-107_08	NCHA	derbies	rodeos																
ark:/67531/metapth160595	Cutting Horse Competition: Image 1997_D-107_09	NCHA	derbies	rodeos																
ark:/67531/metapth160596	Cutting Horse Competition: Image 1997_D-107_10	NCHA	derbies	rodeos																
ark:/67531/metapth160597	Cutting Horse Competition: Image 1997_D-107_11	NCHA	derbies	rodeos																
ark:/67531/metapth160598	Cutting Horse Competition: Image 1997_D-107_12	NCHA	derbies	rodeos																
ark:/67531/metapth160599	Cutting Horse Competition: Image 1997_D-107_13	NCHA	derbies	rodeos																
ark:/67531/metapth160600	Cutting Horse Competition: Image 1997_D-107_14	NCHA	derbies	rodeos																
ark:/67531/metapth160601	Cutting Horse Competition: Image 1997_D-107_15	NCHA	derbies	rodeos																
ark:/67531/metapth160602	Cutting Horse Competition: Image 1997_D-107_16	NCHA	derbies	rodeos																
ark:/67531/metapth160603	Cutting Horse Competition: Image 1997_D-107_17	NCHA	derbies	rodeos																
ark:/67531/metapth160604	Cutting Horse Competition: Image 1997_D-107_18	NCHA	derbies	rodeos																
ark:/67531/metapth160605	Cutting Horse Competition: Image 1997_D-107_19	NCHA	derbies	rodeos																
ark:/67531/metapth160606	Cutting Horse Competition: Image 1997_D-107_20	NCHA	derbies	rodeos																
ark:/67531/metapth160607	Cutting Horse Competition: Image 1997_D-107_21	NCHA	derbies	rodeos																
ark:/67531/metapth160608	Cutting Horse Competition: Image 1997_D-107_22	NCHA	derbies	rodeos																
ark:/67531/metapth160609	Cutting Horse Competition: Image 1997_D-107_23	NCHA	derbies	rodeos																
ark:/67531/metapth160610	Cutting Horse Competition: Image 1997_D-107_24	NCHA	derbies	rodeos																
ark:/67531/metapth160611	Cutting Horse Competition: Image 1997_D-107_25	NCHA	derbies	rodeos																
ark:/67531/metapth160612	[Greg Welch Rides Hickorys Lowernbrau]	NCHA	derbies	horse shows																
ark:/67531/metapth160613	Cutting Horse Competition: Image 1997_D-107_27	NCHA	derbies	rodeos																
ark:/67531/metapth160614	Cutting Horse Competition: Image 1997_D-107_28	NCHA	derbies	rodeos																
ark:/67531/metapth160615	Cutting Horse Competition: Image 1997_D-107_29	NCHA	derbies	rodeos																
ark:/67531/metapth160616	[Shannon Hall Rides Smart Vandalena]	NCHA	derbies	horse shows																
ark:/67531/metapth160617	Cutting Horse Competition: Image 1997_D-107_31	NCHA	derbies	rodeos																
ark:/67531/metapth160618	[Bill Riddle Rides Sanjo Kitty]	NCHA	derbies	horse shows																
ark:/67531/metapth160619	Cutting Horse Competition: Image 1997_D-107_33	NCHA	derbies	rodeos																
ark:/67531/metapth160620	Cutting Horse Competition: Image 1997_D-107_34	NCHA	derbies	rodeos																
ark:/67531/metapth160621	Cutting Horse Competition: Image 1997_D-107_35	NCHA	derbies	rodeos																
ark:/67531/metapth160623	Cutting Horse Competition: Image 1997_D-108_01	NCHA	derbies	rodeos																
ark:/67531/metapth160624	Cutting Horse Competition: Image 1997_D-108_02	NCHA	derbies	rodeos																
ark:/67531/metapth160625	Cutting Horse Competition: Image 1997_D-108_03	NCHA	derbies	rodeos																
ark:/67531/metapth160626	Cutting Horse Competition: Image 1997_D-108_04	NCHA	derbies	rodeos																
ark:/67531/metapth160627	Cutting Horse Competition: Image 1997_D-108_05	NCHA	derbies	rodeos																
ark:/67531/metapth160628	Cutting Horse Competition: Image 1997_D-108_06	NCHA	derbies	rodeos																
ark:/67531/metapth160629	Cutting Horse Competition: Image 1997_D-108_07	NCHA	derbies	rodeos																
ark:/67531/metapth160630	Cutting Horse Competition: Image 1997_D-108_08	NCHA	derbies	rodeos																
ark:/67531/metapth160631	Cutting Horse Competition: Image 1997_D-108_09	NCHA	derbies	rodeos																
ark:/67531/metapth160632	Cutting Horse Competition: Image 1997_D-108_10	NCHA	derbies	rodeos																
ark:/67531/metapth160633	Cutting Horse Competition: Image 1997_D-108_11	NCHA	derbies	rodeos																
ark:/67531/metapth160634	Cutting Horse Competition: Image 1997_D-108_12	NCHA	derbies	rodeos																
ark:/67531/metapth160635	[Doug Jordan Rides Docs Hickory Doll]	NCHA	derbies	horse shows																
ark:/67531/metapth160636	Cutting Horse Competition: Image 1997_D-108_14	NCHA	derbies	rodeos																
ark:/67531/metapth160637	Cutting Horse Competition: Image 1997_D-108_15	NCHA	derbies	rodeos																
ark:/67531/metapth160638	Cutting Horse Competition: Image 1997_D-108_16	NCHA	derbies	rodeos																
ark:/67531/metapth160639	Cutting Horse Competition: Image 1997_D-108_17	NCHA	derbies	rodeos																
ark:/67531/metapth160640	Cutting Horse Competition: Image 1997_D-108_18	NCHA	derbies	rodeos																
ark:/67531/metapth160641	[Bill Freeman Rides Smart April]	NCHA	derbies	horse shows																
ark:/67531/metapth160642	Cutting Horse Competition: Image 1997_D-108_20	NCHA	derbies	rodeos																
ark:/67531/metapth160643	Cutting Horse Competition: Image 1997_D-108_21	NCHA	derbies	rodeos																
ark:/67531/metapth160644	Cutting Horse Competition: Image 1997_D-108_22	NCHA	derbies	rodeos																
ark:/67531/metapth160645	Cutting Horse Competition: Image 1997_D-108_23	NCHA	derbies	rodeos																
ark:/67531/metapth160646	Cutting Horse Competition: Image 1997_D-108_24	NCHA	derbies	rodeos																
ark:/67531/metapth160647	Cutting Horse Competition: Image 1997_D-108_25	NCHA	derbies	rodeos																
ark:/67531/metapth160648	Cutting Horse Competition: Image 1997_D-108_26	NCHA	derbies	rodeos																
ark:/67531/metapth160649	[Becky Elliot Rides Creeks Bar Peppy]	NCHA	derbies	horse shows																
ark:/67531/metapth160650	Cutting Horse Competition: Image 1997_D-108_28	NCHA	derbies	rodeos																
ark:/67531/metapth160651	Cutting Horse Competition: Image 1997_D-108_29	NCHA	derbies	rodeos																
ark:/67531/metapth160652	[Karin Barthel Rides Aunt What]	NCHA	derbies	horse shows																
ark:/67531/metapth160653	Cutting Horse Competition: Image 1997_D-108_31	NCHA	derbies	rodeos																
ark:/67531/metapth160654	Cutting Horse Competition: Image 1997_D-108_32	NCHA	derbies	rodeos																
ark:/67531/metapth160655	Cutting Horse Competition: Image 1997_D-108_33	NCHA	derbies	rodeos																
ark:/67531/metapth160656	Cutting Horse Competition: Image 1997_D-108_34	NCHA	derbies	rodeos																
