Cutting Horse Competition: Image 1997_D-127_26	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-127_27	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-127_28	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-127_29	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_05	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_06	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_07	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_08	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_09	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_10	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_11	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_12	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_13	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-124_14	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_27	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_28	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_29	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_30	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_31	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_32	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_33	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_34	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_35	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-117_36	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_01	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_02	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_03	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_04	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_05	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_06	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_07	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
[Paula Wood Rides Duals Blue Boone]	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas. In this image\, a horse\, Duals Blue Boone\, ridden and owned by Paula Wood\, separates a cow from the herd during a cutting competition in the Non-Professional Division of the Finals."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.	"Wood\, Paula"	Duals Blue Boone
Cutting Horse Competition: Image 1997_D-118_09	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_10	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
[Sandra W. Bonelli Rides Starlight Gem]	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas. In this image\, a horse\, Starlight Gem\, ridden and owned by Sandra W. Bonelli\, separates a cow from the herd during a cutting competition in the Non-Professional Division of the Finals."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.	"Bonelli\, Sandra W."	Starlight Gem
Cutting Horse Competition: Image 1997_D-118_12	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_13	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_14	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_15	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_16	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
[Lonnie D. Allsup Rides Shiney Shorty]	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas. In this image\, a horse\, Shiney Shorty\, ridden by Lonnie D. Allsup\, separates a cow from the herd during a cutting competition in the Non-Professional Division of the Finals. Shiney Shorty was owned by Barbara and Lonnie D. Allsup."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.	"Allsup\, Lonnie D."	Shiney Shorty
Cutting Horse Competition: Image 1997_D-118_18	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_19	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_20	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
[Bobby Lewis Rides Freckled Leo Girl]	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas. In this image\, a horse\, Freckled Leo Girl\, ridden and owned by Bobby Lewis\, separates a cow from the herd during a cutting competition in the Non-Professional Division of the Finals."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.	"Lewis\, Bobby"	Freckled Leo Girl
Cutting Horse Competition: Image 1997_D-118_22	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_23	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1997_D-118_24	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
[Roy Harden Rides Dual Jazz]	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas. In this image\, a horse\, Dual Jazz\, ridden and owned by Roy Harden\, separates a cow from the herd during a cutting competition in the Non-Professional Division of the Finals."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.	"Harden\, Roy"	Dual Jazz
Cutting Horse Competition: Image 1997_D-118_26	"Photograph of competitors in the 1997 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,rodeos"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
